Age,ECC,ECC_413k_notched_out,OMEGA,OBL,Prec,EXI,ETP,EXI_WM
1542,0.02511,,22.73,22.98,0.01,438.12,,465.47
1543,0.02583,,4.54,22.935,0.002,444.52,,472.52
1544,0.02651,,346.37,22.9,-0.006,450.43,,479
1545,0.02715,,328.2,22.874,-0.014,455.12,,484.13
1546,0.02776,,310.05,22.86,-0.021,457.98,,487.27
1547,0.02832,,291.91,22.856,-0.026,458.59,,487.94
1548,0.02884,,273.79,22.861,-0.029,456.77,,485.96
1549,0.02933,,255.69,22.877,-0.028,452.66,,481.5
1550,0.02977,,237.6,22.902,-0.025,446.66,,474.97
1551,0.03017,,219.54,22.936,-0.019,439.4,,467.07
1552,0.03053,,201.5,22.978,-0.011,431.67,,458.63
